video_t,wall_time,author,chat_name,text,sentiment,source_layer,current_performer,caption_window,audience
4262.0,2026-08-31 20:31:28,@joejeckel79,,bye,neutral,vader,Earl,"Now I can't go down that road. That get me fired from my [ __ ] job. Anyways, um >> uh [ __ ] >> wizards. I You know what? I'mma talk about wizards. >> I looked at Mr. E. I thought wizards.",true
4264.0,2026-08-31 20:31:30,@CarlCramer88,,This is Eminem if he never made it,neutral,vader,Earl,"Now I can't go down that road. That get me fired from my [ __ ] job. Anyways, um >> uh [ __ ] >> wizards. I You know what? I'mma talk about wizards. >> I looked at Mr. E. I thought wizards.",true
4268.0,2026-08-31 20:31:34,@iamjojova,,:washhands::washhands::washhands:,neutral,vader,Earl,"Now I can't go down that road. That get me fired from my [ __ ] job. Anyways, um >> uh [ __ ] >> wizards. I You know what? I'mma talk about wizards. >> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody",true
4269.0,2026-08-31 20:31:35,@alastairgill425,,Matt gaetzs cousim,neutral,vader,Earl,"me fired from my [ __ ] job. Anyways, um >> uh [ __ ] >> wizards. I You know what? I'mma talk about wizards. >> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody",true
4270.0,2026-08-31 20:31:36,@tylerdarnell4842,,Go home,neutral,vader,Earl,"me fired from my [ __ ] job. Anyways, um >> uh [ __ ] >> wizards. I You know what? I'mma talk about wizards. >> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody",true
4275.0,2026-08-31 20:31:41,@xankomaa,,How is this mf doing worse than jimbo,negative,vader,Earl,">> wizards. I You know what? I'mma talk about wizards. >> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ]",true
4275.0,2026-08-31 20:31:41,@ineverlutes,,yeah speak on wizards ,positive,vader,Earl,">> wizards. I You know what? I'mma talk about wizards. >> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ]",true
4276.0,2026-08-31 20:31:42,@JFK-2027,,Don’t fuck up job at Wawa ,positive,vader,Earl,">> wizards. I You know what? I'mma talk about wizards. >> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ]",true
4278.0,2026-08-31 20:31:44,@kushyfruit4107,,wizards. really,neutral,vader,Earl,">> wizards. I You know what? I'mma talk about wizards. >> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ]",true
4278.0,2026-08-31 20:31:44,@joejeckel79,,ffs,negative,vader,Earl,">> wizards. I You know what? I'mma talk about wizards. >> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ]",true
4284.0,2026-08-31 20:31:50,@josephrussell4656,,Try some jokes,positive,vader,Earl,">> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I",true
4284.0,2026-08-31 20:31:50,@henryOP8749,, He is sobering up Radio :rolling_on_the_floor_laughing: Harry pothead coming too :rolling_on_the_floor_laughing: ,negative,vader,Earl,">> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I",true
4285.0,2026-08-31 20:31:51,@pokegenerations,,Show your titz,neutral,vader,Earl,">> I looked at Mr. E. I thought wizards. So, I heard this story the other day that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I",true
4286.0,2026-08-31 20:31:52,@alisonwayland6057,,flip flops with that plaid flannel?????,negative,vader,Earl,"So, I heard this story the other day that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I",true
4287.0,2026-08-31 20:31:53,@TrevTheTyrant,,not even Carl,neutral,vader,Earl,"So, I heard this story the other day that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell",true
4289.0,2026-08-31 20:31:55,@iamjojova,,:card-red-penalty::face-red-droopy-eyes:,neutral,vader,Earl,"that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So,",true
4291.0,2026-08-31 20:31:57,@ONWARD24seven,,There all gonna laugh at you!,positive,vader,Earl,"that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So,",true
4291.0,2026-08-31 20:31:57,@Mamas_House,,mooning the audience would 100% be funnier than this bit,positive,vader,Earl,"that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So,",true
4292.0,2026-08-31 20:31:58,@pokegenerations,,Show your titz,neutral,vader,Earl,"that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where",true
4292.0,2026-08-31 20:31:58,@AerialHDMultimedia,,ever wish you were waterboarded? I didn't until now either.,positive,vader,Earl,"that blew my [ __ ] mind. So, anybody know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where",true
4293.0,2026-08-31 20:31:59,@lovelybunny8089,,Wizards :face_with_tears_of_joy: ,neutral,vader,Earl,"know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where",true
4295.0,2026-08-31 20:32:01,@haydnpearson84,,how he doing worse than jimbo :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,negative,vader,Earl,"know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's",true
4296.0,2026-08-31 20:32:02,@joejeckel79,,zzzzzzzz,neutral,vader,Earl,"know who Alistister Crowley is? >> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's",true
4297.0,2026-08-31 20:32:03,@SharpOneWolfShield,,Crowley is a D bag ,neutral,vader,Earl,">> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's",true
4297.0,2026-08-31 20:32:03,@iamjojova,,ofc they cheer,positive,vader,Earl,">> So, Alistister Crowley was this [ __ ] magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's",true
4299.0,2026-08-31 20:32:05,@pokegenerations,,Show your titz,neutral,vader,Earl,"magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon",true
4299.0,2026-08-31 20:32:05,@joejeckel79,,zzzzzzz,neutral,vader,Earl,"magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon",true
4301.0,2026-08-31 20:32:07,@CarlCramer88,,lol trev ,positive,vader,Earl,"magician and he was like a dark magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon this demon. And you know what he did?",true
4302.0,2026-08-31 20:32:08,@henryOP8749,,Crowley was a serial killer wasn’t he??,negative,vader,Earl,"magician. Not not as in skin tone or anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon this demon. And you know what he did?",true
4305.0,2026-08-31 20:32:11,@AdamAdam-vu3qt,,Eminem and bobcat goldwaith had a baby. ,neutral,vader,Earl,"anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he",true
4306.0,2026-08-31 20:32:12,@pokegenerations,,Show your titz,neutral,vader,Earl,"anything like that, but as in Anyways, I got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he",true
4308.0,2026-08-31 20:32:14,@iamjojova,,buncha weirdos,negative,vader,Earl,"got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he summoned the demon into.",true
4309.0,2026-08-31 20:32:15,@JFK-2027,,Meth only twice kids ,neutral,vader,Earl,"got a minute left, so I'm going to tell this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he summoned the demon into.",true
4310.0,2026-08-31 20:32:16,@Brad_Pitbull_1,,minute of misery,negative,vader,Earl,"this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're",true
4310.0,2026-08-31 20:32:16,@xankomaa,,This mf should be paying chino and us to be allowed on stage,neutral,vader,Earl,"this story. So, Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're",true
4313.0,2026-08-31 20:32:19,@pokegenerations,,Show your titz,neutral,vader,Earl,Alistister Crowley did this ritual where he summoned a demon into another man's body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own,true
4317.0,2026-08-31 20:32:23,@tomn5985,,Get off the stage you suck,negative,vader,Earl,he summoned a demon into another man's body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden,true
4319.0,2026-08-31 20:32:25,@pokegenerations,,Show your titz,neutral,vader,Earl,body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden,true
4321.0,2026-08-31 20:32:27,@legendarystuff,,1 minute 0 times up,neutral,vader,Earl,body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are,true
4321.0,2026-08-31 20:32:27,@AerialHDMultimedia,,this guy needs to be the dace on condom boxes,neutral,vader,Earl,body. And he did all this work to summon this demon. And you know what he did? >> What? >> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are,true
4323.0,2026-08-31 20:32:29,@lovelybunny8089,,No no no,positive,vader,Earl,>> What? >> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite,true
4323.0,2026-08-31 20:32:29,@haydnpearson84,,why do they always default to telling shitty stories ,negative,vader,Earl,>> What? >> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite,true
4325.0,2026-08-31 20:32:31,@pokegenerations,,Show your titz,neutral,vader,Earl,>> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and,true
4326.0,2026-08-31 20:32:32,@ONWARD24seven,,lol this grunge look is hilarious :face_with_tears_of_joy:,positive,vader,Earl,>> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and,true
4327.0,2026-08-31 20:32:33,@kimcollie283,,CROW. ley as in the bird.,neutral,vader,Earl,>> He [ __ ] the the dude that he summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and,true
4328.0,2026-08-31 20:32:34,@therealdealwithneal1066,,Not drink,neutral,vader,Earl,summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and,true
4329.0,2026-08-31 20:32:35,@josephrussell4656,,Timely reference? ,neutral,vader,Earl,summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE,true
4330.0,2026-08-31 20:32:36,@CarlCramer88,,lol Adam ,positive,vader,Earl,summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY,true
4330.0,2026-08-31 20:32:36,@pokegenerations,,Show your titz,neutral,vader,Earl,summoned the demon into. AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY,true
4331.0,2026-08-31 20:32:37,@henryOP8749,,:flushed_face: :tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato:,neutral,vader,Earl,AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY,true
4332.0,2026-08-31 20:32:38,@S.D.L-m1j,,another butt jok:face-purple-crying:e,neutral,vader,Earl,AND YOU KNOW HOW LIKE IMAGINE you're just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER,true
4335.0,2026-08-31 20:32:41,@pokegenerations,,Show your titz,neutral,vader,Earl,just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY.,true
4335.0,2026-08-31 20:32:41,@ineverlutes,,why brother why ,neutral,vader,Earl,just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY.,true
4337.0,2026-08-31 20:32:43,@LarrySkylines,,Meow,neutral,vader,Earl,"just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH,",true
4337.0,2026-08-31 20:32:43,@SharpOneWolfShield,,Satans church ,neutral,vader,Earl,"just a demon in hell doing your own thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH,",true
4338.0,2026-08-31 20:32:44,@kushyfruit4107,,comparing this dude to Eminem is an insult to Eminem. ,negative,vader,Earl,"thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH,",true
4338.0,2026-08-31 20:32:44,@radiostarkilla21,,Longest minute ever,neutral,vader,Earl,"thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH,",true
4339.0,2026-08-31 20:32:45,@CaptainDookiepost,,WHERES THE CHAIR WHEN YOU NEED HIM,neutral,vader,Earl,"thing and then all of a sudden I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH,",true
4340.0,2026-08-31 20:32:46,@pokegenerations,,Show your titz,neutral,vader,Earl,"I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all.",true
4341.0,2026-08-31 20:32:47,@iamjojova,,:tomato::tomato::tomato:,neutral,vader,Earl,"I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all.",true
4341.0,2026-08-31 20:32:47,@WARRIOR.QUEEN.1,,:face-blue-wide-eyes::hand-orange-covering-eyes::face-blue-question-mark::goat-turquoise-white-horns:,neutral,vader,Earl,"I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all.",true
4342.0,2026-08-31 20:32:48,@alisonwayland6057,,Supernatural wants it extra back to the filming lot,neutral,vader,Earl,"I WILL NOT SHOW MY FEET. FEET are disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all.",true
4345.0,2026-08-31 20:32:51,@pokegenerations,,Show your titz,neutral,vader,Earl,"disgusting. [ __ ] it. I got the opposite of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all.",true
4346.0,2026-08-31 20:32:52,@alastairgill425,,victim of orgiastic prison block,negative,vader,Earl,"of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all.",true
4346.0,2026-08-31 20:32:52,@pijinFPS,,goons with his feet,neutral,vader,Earl,"of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all.",true
4347.0,2026-08-31 20:32:53,@iamjojova,,getouttaerr,neutral,vader,Earl,"of that. But imagine you're in hell and you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all.",true
4348.0,2026-08-31 20:32:54,@Sai-sm2nz,,next,neutral,vader,Earl,"you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies",true
4348.0,2026-08-31 20:32:54,@CarlCramer88,,Let’s hope we don’t get to hear the whole story,positive,vader,Earl,"you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies",true
4349.0,2026-08-31 20:32:55,@ineverlutes,,WOOO,neutral,vader,Earl,"you're just mining your and THEN YOU'RE JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies",true
4350.0,2026-08-31 20:32:56,@ONWARD24seven,,is grunge hot right now in Hawaii,neutral,vader,Earl,"JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies and gentlemen.",true
4351.0,2026-08-31 20:32:57,@pokegenerations,,Show your titz,neutral,vader,Earl,"JUST BROUGHT UP INTO SOME DUDE'S BODY AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies and gentlemen. >> Earl.",true
4353.0,2026-08-31 20:32:59,@radiostarkilla21,,Don’t have to imagine we’re in hell w this set,negative,vader,Earl,"AND THEN [ __ ] BY ALISTISTER CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies and gentlemen. >> Earl. >> And the deeper thing you're not",true
4355.0,2026-08-31 20:33:01,@pokegenerations,,Show your titz,neutral,vader,Earl,"CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies and gentlemen. >> Earl. >> And the deeper thing you're not examining, Earl, is that he is a demon.",true
4356.0,2026-08-31 20:33:02,@TheSupercorky,,Youre on mute,neutral,vader,Earl,"CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies and gentlemen. >> Earl. >> And the deeper thing you're not examining, Earl, is that he is a demon. So, he's never had an [ __ ] because",true
4357.0,2026-08-31 20:33:03,@CarlCramer88,,This minute needs to fly by,neutral,vader,Earl,"CROWLEY. >> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies and gentlemen. >> Earl. >> And the deeper thing you're not examining, Earl, is that he is a demon. So, he's never had an [ __ ] because",true
4358.0,2026-08-31 20:33:04,@iamjojova,,:face-orange-frowning::face-orange-frowning::face-orange-frowning::face-red-droopy-eyes:,neutral,vader,Earl,">> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies and gentlemen. >> Earl. >> And the deeper thing you're not examining, Earl, is that he is a demon. So, he's never had an [ __ ] because he's never lived. So, he's thrust into",true
4360.0,2026-08-31 20:33:06,@joejeckel79,,defo licks toes,neutral,vader,Earl,">> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies and gentlemen. >> Earl. >> And the deeper thing you're not examining, Earl, is that he is a demon. So, he's never had an [ __ ] because he's never lived. So, he's thrust into this body and all of a sudden he has his",true
4360.0,2026-08-31 20:33:06,@TrevTheTyrant,,crap,negative,vader,Earl,">> THE AUDACITY OF THAT MAN. OH, >> ANYWAYS, that's my time. [ __ ] y'all. >> Keep going. Keep going for Earl, ladies and gentlemen. >> Earl. >> And the deeper thing you're not examining, Earl, is that he is a demon. So, he's never had an [ __ ] because he's never lived. So, he's thrust into this body and all of a sudden he has his",true
4367.0,2026-08-31 20:33:13,@pokegenerations,,Show your titz,neutral,vader,Earl,">> Keep going. Keep going for Earl, ladies and gentlemen. >> Earl. >> And the deeper thing you're not examining, Earl, is that he is a demon. So, he's never had an [ __ ] because he's never lived. So, he's thrust into this body and all of a sudden he has his first [ __ ] and it's immediately [ __ ] by Alistister Carly. Like, we need to focus on that. >> [laughter] >> He doesn't even know the joys of",true
