video_t,wall_time,author,chat_name,text,sentiment,source_layer,current_performer,caption_window,audience
3397.0,2026-09-21 20:05:30,@ef9hatchy,,More,neutral,vader,,"[ __ ] I'm telling you, it was actually at one time it was more harder to get into a clown college than a Harvard University. And that's true [ __ ] You guys can Google that all you want. That's right, folks. There's nothing wrong with being a professional clown. They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have",true
3399.0,2026-09-21 20:05:32,@Slice2112,,Ahh yes ,positive,vader,,"into a clown college than a Harvard University. And that's true [ __ ] You guys can Google that all you want. That's right, folks. There's nothing wrong with being a professional clown. They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have ever been like in a real [ __ ] up",true
3403.0,2026-09-21 20:05:36,@JimboTheComic,,William- I followed up with. That was funny hahahaha,positive,vader,,"University. And that's true [ __ ] You guys can Google that all you want. That's right, folks. There's nothing wrong with being a professional clown. They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is,",true
3404.0,2026-09-21 20:05:37,@HanzSygnal,,I love this dude I swear,positive,vader,,"guys can Google that all you want. That's right, folks. There's nothing wrong with being a professional clown. They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy",true
3405.0,2026-09-21 20:05:38,@Donnieboy24,,lmao,positive,vader,,"guys can Google that all you want. That's right, folks. There's nothing wrong with being a professional clown. They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy",true
3406.0,2026-09-21 20:05:39,@rocjames1,,non smoking area,neutral,vader,,"That's right, folks. There's nothing wrong with being a professional clown. They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy",true
3406.0,2026-09-21 20:05:39,@ef9hatchy,,More harder ,neutral,vader,,"That's right, folks. There's nothing wrong with being a professional clown. They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy",true
3407.0,2026-09-21 20:05:40,@Panther_Paws,,Oh,neutral,vader,,"That's right, folks. There's nothing wrong with being a professional clown. They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy that you got to tell twice to do",true
3407.0,2026-09-21 20:05:40,@Stephen.Perryman,,zCreatine,neutral,vader,,"That's right, folks. There's nothing wrong with being a professional clown. They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy that you got to tell twice to do",true
3408.0,2026-09-21 20:05:41,@sunkissed335,,oh my,neutral,vader,,"wrong with being a professional clown. They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy that you got to tell twice to do something. Now, me on the other hand, I",true
3413.0,2026-09-21 20:05:46,@McMisfit,,circus freak,negative,vader,,"They'll teach you how to juggle in one hand and finger [ __ ] in the other. So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy that you got to tell twice to do something. Now, me on the other hand, I don't mind at all being the [ __ ] of the",true
3414.0,2026-09-21 20:05:47,@goodviibes8573,,His shirt is cool… he sucks ,negative,vader,,"So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy that you got to tell twice to do something. Now, me on the other hand, I don't mind at all being the [ __ ] of the relationship.",true
3416.0,2026-09-21 20:05:49,@Mike-Alice-D-InWonderland,,not funny at all,negative,vader,,"So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy that you got to tell twice to do something. Now, me on the other hand, I don't mind at all being the [ __ ] of the relationship. I'm totally fine with that. I'll even do",true
3417.0,2026-09-21 20:05:50,@alisonwayland6057,,the theme is bring us ANY JOKES,positive,vader,,"So, how many ladies here tonight have ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy that you got to tell twice to do something. Now, me on the other hand, I don't mind at all being the [ __ ] of the relationship. I'm totally fine with that. I'll even do",true
3419.0,2026-09-21 20:05:52,@Adopted_Banana,,stand up from temu,neutral,vader,,"ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy that you got to tell twice to do something. Now, me on the other hand, I don't mind at all being the [ __ ] of the relationship. I'm totally fine with that. I'll even do things for you that you don't want me to",true
3420.0,2026-09-21 20:05:53,@DeronJohnson70,,Nodoze the clown,neutral,vader,,"ever been like in a real [ __ ] up relationship? >> Now, you know what your problem is, ladies? You always end up with the guy that you got to tell twice to do something. Now, me on the other hand, I don't mind at all being the [ __ ] of the relationship. I'm totally fine with that. I'll even do things for you that you don't want me to",true
3423.0,2026-09-21 20:05:56,@JimboTheComic,,We are all about WITTY racism. Low hanging fruit gets put in timeout ,negative,vader,,">> Now, you know what your problem is, ladies? You always end up with the guy that you got to tell twice to do something. Now, me on the other hand, I don't mind at all being the [ __ ] of the relationship. I'm totally fine with that. I'll even do things for you that you don't want me to do. Your breakfast is on the counter,",true
3428.0,2026-09-21 20:06:01,@williamjohnson1302,,slap a silly corny future military suit on him an he a double in planet of the apes,positive,vader,,"that you got to tell twice to do something. Now, me on the other hand, I don't mind at all being the [ __ ] of the relationship. I'm totally fine with that. I'll even do things for you that you don't want me to do. Your breakfast is on the counter, dear, and I just iron your dress. Remember, folks, a relationship isn't",true
3429.0,2026-09-21 20:06:02,@aliwritesfunny,,Even more afraid of clowns than I was before this bit ,neutral,vader,,"that you got to tell twice to do something. Now, me on the other hand, I don't mind at all being the [ __ ] of the relationship. I'm totally fine with that. I'll even do things for you that you don't want me to do. Your breakfast is on the counter, dear, and I just iron your dress. Remember, folks, a relationship isn't",true
3432.0,2026-09-21 20:06:05,@Solopro777,,1302 stfu,neutral,vader,,"don't mind at all being the [ __ ] of the relationship. I'm totally fine with that. I'll even do things for you that you don't want me to do. Your breakfast is on the counter, dear, and I just iron your dress. Remember, folks, a relationship isn't just about sex, drugs, and furniture.",true
3433.0,2026-09-21 20:06:06,@z28diablo,,Pennywise is Danny's druncle,neutral,vader,,"don't mind at all being the [ __ ] of the relationship. I'm totally fine with that. I'll even do things for you that you don't want me to do. Your breakfast is on the counter, dear, and I just iron your dress. Remember, folks, a relationship isn't just about sex, drugs, and furniture. It's also a business.",true
3440.0,2026-09-21 20:06:13,@rocjames1,,too many lead chips,neutral,vader,,"things for you that you don't want me to do. Your breakfast is on the counter, dear, and I just iron your dress. Remember, folks, a relationship isn't just about sex, drugs, and furniture. It's also a business. a business that also besides court dates and lawyers. And when [ __ ] doesn't go right in court,",true
3446.0,2026-09-21 20:06:19,@FaintOfHeart91,,people find him funny?,positive,vader,,"dear, and I just iron your dress. Remember, folks, a relationship isn't just about sex, drugs, and furniture. It's also a business. a business that also besides court dates and lawyers. And when [ __ ] doesn't go right in court, people come up missing. What exactly am I talking about? I do",true
3455.0,2026-09-21 20:06:28,@HollywoodStar2026,,sex drugs and furniture,neutral,vader,,"It's also a business. a business that also besides court dates and lawyers. And when [ __ ] doesn't go right in court, people come up missing. What exactly am I talking about? I do not know. >> So, I still haven't received my $5,000 from Donald Trump yet.",true
3458.0,2026-09-21 20:06:31,@Gloobus.q,,His hand movements make me uncomfortable ,positive,vader,,"and lawyers. And when [ __ ] doesn't go right in court, people come up missing. What exactly am I talking about? I do not know. >> So, I still haven't received my $5,000 from Donald Trump yet. >> And I had a I had a lot a lot of plans",true
3459.0,2026-09-21 20:06:32,@Jonny5ive5,,hmm,neutral,vader,,"and lawyers. And when [ __ ] doesn't go right in court, people come up missing. What exactly am I talking about? I do not know. >> So, I still haven't received my $5,000 from Donald Trump yet. >> And I had a I had a lot a lot of plans",true
3461.0,2026-09-21 20:06:34,@goodviibes8573,,Funny looking :eyes: ,positive,vader,,"And when [ __ ] doesn't go right in court, people come up missing. What exactly am I talking about? I do not know. >> So, I still haven't received my $5,000 from Donald Trump yet. >> And I had a I had a lot a lot of plans for that money, too. You know, I had a lot of plans. I was going to buy my cat",true
3461.0,2026-09-21 20:06:34,@ineverlutes,,@faintofheart no,negative,vader,,"And when [ __ ] doesn't go right in court, people come up missing. What exactly am I talking about? I do not know. >> So, I still haven't received my $5,000 from Donald Trump yet. >> And I had a I had a lot a lot of plans for that money, too. You know, I had a lot of plans. I was going to buy my cat",true
3465.0,2026-09-21 20:06:38,@tylerdarnell4842,,Ha ha,positive,vader,,"What exactly am I talking about? I do not know. >> So, I still haven't received my $5,000 from Donald Trump yet. >> And I had a I had a lot a lot of plans for that money, too. You know, I had a lot of plans. I was going to buy my cat a new cap box, but a good cap box, you",true
3473.0,2026-09-21 20:06:46,@henryOP8749,,He said where can we find that prostitute :rolling_on_the_floor_laughing: ,neutral,vader,,">> So, I still haven't received my $5,000 from Donald Trump yet. >> And I had a I had a lot a lot of plans for that money, too. You know, I had a lot of plans. I was going to buy my cat a new cap box, but a good cap box, you know, one of those cap boxes that clean themselves and all the [ __ ] lights light up and [ __ ] My cat would have loved that one.",true
3477.0,2026-09-21 20:06:50,@McMisfit,,neither do we,neutral,vader,,"from Donald Trump yet. >> And I had a I had a lot a lot of plans for that money, too. You know, I had a lot of plans. I was going to buy my cat a new cap box, but a good cap box, you know, one of those cap boxes that clean themselves and all the [ __ ] lights light up and [ __ ] My cat would have loved that one. Maybe a few tickets to the Miley Cyrus concert.",true
3479.0,2026-09-21 20:06:52,@POOPURL,,…,neutral,vader,,"for that money, too. You know, I had a lot of plans. I was going to buy my cat a new cap box, but a good cap box, you know, one of those cap boxes that clean themselves and all the [ __ ] lights light up and [ __ ] My cat would have loved that one. Maybe a few tickets to the Miley Cyrus concert. A couple pyote plants for the house",true
3480.0,2026-09-21 20:06:53,@Zeroturn70,,Art the Clown,neutral,vader,,"for that money, too. You know, I had a lot of plans. I was going to buy my cat a new cap box, but a good cap box, you know, one of those cap boxes that clean themselves and all the [ __ ] lights light up and [ __ ] My cat would have loved that one. Maybe a few tickets to the Miley Cyrus concert. A couple pyote plants for the house",true
3481.0,2026-09-21 20:06:54,@JimboTheComic,,PIEOTIY PLANTS ,neutral,vader,,"for that money, too. You know, I had a lot of plans. I was going to buy my cat a new cap box, but a good cap box, you know, one of those cap boxes that clean themselves and all the [ __ ] lights light up and [ __ ] My cat would have loved that one. Maybe a few tickets to the Miley Cyrus concert. A couple pyote plants for the house and a brand new assassination rifle. I",true
3485.0,2026-09-21 20:06:58,@HanzSygnal,,is low key the most prepared every week,neutral,vader,,"a new cap box, but a good cap box, you know, one of those cap boxes that clean themselves and all the [ __ ] lights light up and [ __ ] My cat would have loved that one. Maybe a few tickets to the Miley Cyrus concert. A couple pyote plants for the house and a brand new assassination rifle. I mean, hunting rifle. Hunting rifle. Holy",true
3487.0,2026-09-21 20:07:00,@HollywoodStar2026,,what's Danny like to talk to?,positive,vader,,"know, one of those cap boxes that clean themselves and all the [ __ ] lights light up and [ __ ] My cat would have loved that one. Maybe a few tickets to the Miley Cyrus concert. A couple pyote plants for the house and a brand new assassination rifle. I mean, hunting rifle. Hunting rifle. Holy [ __ ] Did I say assassination rifle? We",true
3488.0,2026-09-21 20:07:01,@Donnieboy24,,damnit gloobus,negative,vader,,"themselves and all the [ __ ] lights light up and [ __ ] My cat would have loved that one. Maybe a few tickets to the Miley Cyrus concert. A couple pyote plants for the house and a brand new assassination rifle. I mean, hunting rifle. Hunting rifle. Holy [ __ ] Did I say assassination rifle? We",true
3492.0,2026-09-21 20:07:05,@sunkissed335,,he was gonna re-up,neutral,vader,,"loved that one. Maybe a few tickets to the Miley Cyrus concert. A couple pyote plants for the house and a brand new assassination rifle. I mean, hunting rifle. Hunting rifle. Holy [ __ ] Did I say assassination rifle? We could probably delete that one. We don't got to put that one. We're not [ __ ] live streaming this, are we?",true
3498.0,2026-09-21 20:07:11,@williamjohnson1302,,fez from that 70s show hit rock bottom guys,neutral,vader,,"concert. A couple pyote plants for the house and a brand new assassination rifle. I mean, hunting rifle. Hunting rifle. Holy [ __ ] Did I say assassination rifle? We could probably delete that one. We don't got to put that one. We're not [ __ ] live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got.",true
3502.0,2026-09-21 20:07:15,@Mike-Alice-D-InWonderland,,where's the tomatoes,neutral,vader,,"and a brand new assassination rifle. I mean, hunting rifle. Hunting rifle. Holy [ __ ] Did I say assassination rifle? We could probably delete that one. We don't got to put that one. We're not [ __ ] live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got. Thank you.",true
3503.0,2026-09-21 20:07:16,@alisonwayland6057,,LMAFO keep the dream alive man,positive,vader,,"and a brand new assassination rifle. I mean, hunting rifle. Hunting rifle. Holy [ __ ] Did I say assassination rifle? We could probably delete that one. We don't got to put that one. We're not [ __ ] live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got. Thank you.",true
3508.0,2026-09-21 20:07:21,@Gloobus.q,,Ashashination,neutral,vader,,"[ __ ] Did I say assassination rifle? We could probably delete that one. We don't got to put that one. We're not [ __ ] live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got. Thank you.",true
3509.0,2026-09-21 20:07:22,@FaintOfHeart91,,yeah he's definitely prepared i do give that to him,positive,vader,,"could probably delete that one. We don't got to put that one. We're not [ __ ] live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got. Thank you. >> Give him Dumpster Danny. Ladies and",true
3509.0,2026-09-21 20:07:22,@JimboTheComic,,That’s not why they are looking for you Danny ,neutral,vader,,"could probably delete that one. We don't got to put that one. We're not [ __ ] live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got. Thank you. >> Give him Dumpster Danny. Ladies and",true
3510.0,2026-09-21 20:07:23,@tylerdarnell4842,,Funny shirt,positive,vader,,"got to put that one. We're not [ __ ] live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got. Thank you. >> Give him Dumpster Danny. Ladies and",true
3511.0,2026-09-21 20:07:24,@Panther_Paws,,:neutral_face:,neutral,vader,,"got to put that one. We're not [ __ ] live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got. Thank you. >> Give him Dumpster Danny. Ladies and gentlemen,",true
3512.0,2026-09-21 20:07:25,@EricNelson1236,,need his wolverine cosplay that's why,neutral,vader,,"live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got. Thank you. >> Give him Dumpster Danny. Ladies and gentlemen,",true
3514.0,2026-09-21 20:07:27,@rocjames1,,"I'm busy more than a John at a hookers, convention.",neutral,vader,,"live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got. Thank you. >> Give him Dumpster Danny. Ladies and gentlemen,",true
3514.0,2026-09-21 20:07:27,@DeronJohnson70,,Rice shell ,neutral,vader,,"live streaming this, are we? >> Oh, [ __ ] FBI will be looking for me for sure. >> All right, folks. That's all I got. Thank you. >> Give him Dumpster Danny. Ladies and gentlemen,",true
3517.0,2026-09-21 20:07:30,@POOPURL,,Yeah alright ,positive,vader,,"sure. >> All right, folks. That's all I got. Thank you. >> Give him Dumpster Danny. Ladies and gentlemen, >> with a name like Dumpster Danny, he never disappoints. Uh, this mic is so",true
3520.0,2026-09-21 20:07:33,@ef9hatchy,,Good night ,positive,vader,,"Thank you. >> Give him Dumpster Danny. Ladies and gentlemen, >> with a name like Dumpster Danny, he never disappoints. Uh, this mic is so unhinged. I love I love I love this. By",true
3525.0,2026-09-21 20:07:38,@goodviibes8573,,"More garbage, where’s the dumpster ",negative,vader,,">> Give him Dumpster Danny. Ladies and gentlemen, >> with a name like Dumpster Danny, he never disappoints. Uh, this mic is so unhinged. I love I love I love this. By the way, Cooking with Corki, Chef Corky Gardner gave me a piece of chocolate",true
3530.0,2026-09-21 20:07:43,@Jonny5ive5,,wtf was that,negative,vader,,">> Give him Dumpster Danny. Ladies and gentlemen, >> with a name like Dumpster Danny, he never disappoints. Uh, this mic is so unhinged. I love I love I love this. By the way, Cooking with Corki, Chef Corky Gardner gave me a piece of chocolate cake. One of the desserts that you can expect [laughter] at her cooking for",true
3532.0,2026-09-21 20:07:45,@stuarta4393,,what me worry?,negative,vader,,"gentlemen, >> with a name like Dumpster Danny, he never disappoints. Uh, this mic is so unhinged. I love I love I love this. By the way, Cooking with Corki, Chef Corky Gardner gave me a piece of chocolate cake. One of the desserts that you can expect [laughter] at her cooking for one. How many courses is the meal,",true
3534.0,2026-09-21 20:07:47,@POOPURL,,Terrified ,negative,vader,,">> with a name like Dumpster Danny, he never disappoints. Uh, this mic is so unhinged. I love I love I love this. By the way, Cooking with Corki, Chef Corky Gardner gave me a piece of chocolate cake. One of the desserts that you can expect [laughter] at her cooking for one. How many courses is the meal, Corki?",true
3536.0,2026-09-21 20:07:49,@williamjohnson1302,,"shiit. he was the ""funny one"" :rolling_on_the_floor_laughing:",positive,vader,,">> with a name like Dumpster Danny, he never disappoints. Uh, this mic is so unhinged. I love I love I love this. By the way, Cooking with Corki, Chef Corky Gardner gave me a piece of chocolate cake. One of the desserts that you can expect [laughter] at her cooking for one. How many courses is the meal, Corki? >> Two. It's a two course meal, but the",true
3541.0,2026-09-21 20:07:54,@5882mcnastynate,,Wtf horrible ,negative,vader,,"unhinged. I love I love I love this. By the way, Cooking with Corki, Chef Corky Gardner gave me a piece of chocolate cake. One of the desserts that you can expect [laughter] at her cooking for one. How many courses is the meal, Corki? >> Two. It's a two course meal, but the portions, what are the portions like, Corki? >> Huge.",true
3544.0,2026-09-21 20:07:57,@ef9hatchy,,Give him a turd,neutral,vader,,"Gardner gave me a piece of chocolate cake. One of the desserts that you can expect [laughter] at her cooking for one. How many courses is the meal, Corki? >> Two. It's a two course meal, but the portions, what are the portions like, Corki? >> Huge. >> The portions are huge. You're You're going to get an entire box of cake. It",true
3544.0,2026-09-21 20:07:57,@ineverlutes,,@goodvibes :face_with_tears_of_joy:,neutral,vader,,"Gardner gave me a piece of chocolate cake. One of the desserts that you can expect [laughter] at her cooking for one. How many courses is the meal, Corki? >> Two. It's a two course meal, but the portions, what are the portions like, Corki? >> Huge. >> The portions are huge. You're You're going to get an entire box of cake. It",true
3546.0,2026-09-21 20:07:59,@Skin-E-Vadee-Vechee,,he's got the right approach,neutral,vader,,"cake. One of the desserts that you can expect [laughter] at her cooking for one. How many courses is the meal, Corki? >> Two. It's a two course meal, but the portions, what are the portions like, Corki? >> Huge. >> The portions are huge. You're You're going to get an entire box of cake. It looks like served to you on the box",true
3550.0,2026-09-21 20:08:03,@Gloobus.q,,Make her try a bite first ,neutral,vader,,"expect [laughter] at her cooking for one. How many courses is the meal, Corki? >> Two. It's a two course meal, but the portions, what are the portions like, Corki? >> Huge. >> The portions are huge. You're You're going to get an entire box of cake. It looks like served to you on the box itself. I don't know if you can tell. She gave me a piece of cake on a piece",true
3552.0,2026-09-21 20:08:05,@Zeroturn70,,Funnier than Danny,positive,vader,,"one. How many courses is the meal, Corki? >> Two. It's a two course meal, but the portions, what are the portions like, Corki? >> Huge. >> The portions are huge. You're You're going to get an entire box of cake. It looks like served to you on the box itself. I don't know if you can tell. She gave me a piece of cake on a piece of cardboard.",true
3557.0,2026-09-21 20:08:10,@rocjames1,,You resembles one of the missing links in the human neanderthal,negative,vader,,">> Two. It's a two course meal, but the portions, what are the portions like, Corki? >> Huge. >> The portions are huge. You're You're going to get an entire box of cake. It looks like served to you on the box itself. I don't know if you can tell. She gave me a piece of cake on a piece of cardboard. That is the Corky way. I appreciate the craftsmanship, Corky. I'm gonna eat this right now. Ladies and gentlemen, come to",true
3561.0,2026-09-21 20:08:14,@aliwritesfunny,,Cakes by Corky,neutral,vader,,">> The portions are huge. You're You're going to get an entire box of cake. It looks like served to you on the box itself. I don't know if you can tell. She gave me a piece of cake on a piece of cardboard. That is the Corky way. I appreciate the craftsmanship, Corky. I'm gonna eat this right now. Ladies and gentlemen, come to the stage. Comedian uh uh immigrant and",true
3566.0,2026-09-21 20:08:19,@McMisfit,,don't eat it,neutral,vader,,"looks like served to you on the box itself. I don't know if you can tell. She gave me a piece of cake on a piece of cardboard. That is the Corky way. I appreciate the craftsmanship, Corky. I'm gonna eat this right now. Ladies and gentlemen, come to the stage. Comedian uh uh immigrant and now father added to the list. Get over Bashar.",true
3566.0,2026-09-21 20:08:19,@JustMeInMpls,,what did Ashley do when Daddy Joe got her to the ball? She gagged,negative,vader,,"looks like served to you on the box itself. I don't know if you can tell. She gave me a piece of cake on a piece of cardboard. That is the Corky way. I appreciate the craftsmanship, Corky. I'm gonna eat this right now. Ladies and gentlemen, come to the stage. Comedian uh uh immigrant and now father added to the list. Get over Bashar.",true
3572.0,2026-09-21 20:08:25,@JimboTheComic,,Rocjames LMAO,positive,vader,,"of cardboard. That is the Corky way. I appreciate the craftsmanship, Corky. I'm gonna eat this right now. Ladies and gentlemen, come to the stage. Comedian uh uh immigrant and now father added to the list. Get over Bashar.",true
3578.0,2026-09-21 20:08:31,@goodviibes8573,,Chino throw it away ,neutral,vader,,"right now. Ladies and gentlemen, come to the stage. Comedian uh uh immigrant and now father added to the list. Get over Bashar. >> All right, keep it going for Chino guys. I am all of those things combined.",true
3580.0,2026-09-21 20:08:33,@DeronJohnson70,,:clapping_hands: ,neutral,vader,,"right now. Ladies and gentlemen, come to the stage. Comedian uh uh immigrant and now father added to the list. Get over Bashar. >> All right, keep it going for Chino guys. I am all of those things combined.",true
3584.0,2026-09-21 20:08:37,@POOPURL,,Holy this is,neutral,vader,,"now father added to the list. Get over Bashar. >> All right, keep it going for Chino guys. I am all of those things combined. So, God help you. I actually have a drunk uncle myself. Um, his name in",true
3584.0,2026-09-21 20:08:37,@EricNelson1236,,thanks Google :smiling_face_with_tear:,positive,vader,,"now father added to the list. Get over Bashar. >> All right, keep it going for Chino guys. I am all of those things combined. So, God help you. I actually have a drunk uncle myself. Um, his name in",true
3588.0,2026-09-21 20:08:41,@McMisfit,,laxative icing,neutral,vader,,">> All right, keep it going for Chino guys. I am all of those things combined. So, God help you. I actually have a drunk uncle myself. Um, his name in Arabic, it's Sad, which means uh trutht",true
3588.0,2026-09-21 20:08:41,@z28diablo,,the 27 month old baby finally came out?,neutral,vader,,">> All right, keep it going for Chino guys. I am all of those things combined. So, God help you. I actually have a drunk uncle myself. Um, his name in Arabic, it's Sad, which means uh trutht",true
3591.0,2026-09-21 20:08:44,@alisonwayland6057,,Bashar find your funny,positive,vader,,">> All right, keep it going for Chino guys. I am all of those things combined. So, God help you. I actually have a drunk uncle myself. Um, his name in Arabic, it's Sad, which means uh trutht teller. He was so charismatic.",true
3596.0,2026-09-21 20:08:49,@aliwritesfunny,,"Hey, would you like to try my cardboard cake? ",positive,vader,,">> All right, keep it going for Chino guys. I am all of those things combined. So, God help you. I actually have a drunk uncle myself. Um, his name in Arabic, it's Sad, which means uh trutht teller. He was so charismatic. Uh, he conned my father with all of his life savings. Okay? And uh he didn't",true
3597.0,2026-09-21 20:08:50,@ineverlutes,,@rocjames i screenshotted that with chino :face_with_tears_of_joy::face_with_tears_of_joy:,neutral,vader,,">> All right, keep it going for Chino guys. I am all of those things combined. So, God help you. I actually have a drunk uncle myself. Um, his name in Arabic, it's Sad, which means uh trutht teller. He was so charismatic. Uh, he conned my father with all of his life savings. Okay? And uh he didn't",true
3600.0,2026-09-21 20:08:53,@rocjames1,,he the one that knuckle drags,negative,vader,,"I am all of those things combined. So, God help you. I actually have a drunk uncle myself. Um, his name in Arabic, it's Sad, which means uh trutht teller. He was so charismatic. Uh, he conned my father with all of his life savings. Okay? And uh he didn't just skip town, he skipped country. He",true
3601.0,2026-09-21 20:08:54,@ONWARD24seven,,Brave man eating that,positive,vader,,"I am all of those things combined. So, God help you. I actually have a drunk uncle myself. Um, his name in Arabic, it's Sad, which means uh trutht teller. He was so charismatic. Uh, he conned my father with all of his life savings. Okay? And uh he didn't just skip town, he skipped country. He went and lived in Iran out of all",true
3604.0,2026-09-21 20:08:57,@jackcarr3361,,Can’t wait for the scooter joke ,positive,vader,,"So, God help you. I actually have a drunk uncle myself. Um, his name in Arabic, it's Sad, which means uh trutht teller. He was so charismatic. Uh, he conned my father with all of his life savings. Okay? And uh he didn't just skip town, he skipped country. He went and lived in Iran out of all places. So, good luck to my father. He",true
3604.0,2026-09-21 20:08:57,@Zeroturn70,,Fucking terroist ,neutral,vader,,"So, God help you. I actually have a drunk uncle myself. Um, his name in Arabic, it's Sad, which means uh trutht teller. He was so charismatic. Uh, he conned my father with all of his life savings. Okay? And uh he didn't just skip town, he skipped country. He went and lived in Iran out of all places. So, good luck to my father. He",true
3609.0,2026-09-21 20:09:02,@JimboTheComic,,Lutes me too cmon ,neutral,vader,,"Arabic, it's Sad, which means uh trutht teller. He was so charismatic. Uh, he conned my father with all of his life savings. Okay? And uh he didn't just skip town, he skipped country. He went and lived in Iran out of all places. So, good luck to my father. He has never got his money back. Uh, but I still like my uncle somehow. I don't",true
3621.0,2026-09-21 20:09:14,@JimboTheComic,,Don’t act like I’m not the goat lol I got the screenshot of all fire comments ,positive,phrase_or_manual,,"went and lived in Iran out of all places. So, good luck to my father. He has never got his money back. Uh, but I still like my uncle somehow. I don't know why he got me. I recently became a father. Give it up guys. 3 [applause] weeks in to be exact. And people ask me how is it like? And u I'm",true
3622.0,2026-09-21 20:09:15,@goodviibes8573,,My dog is funnier than anyone here ,positive,vader,,"went and lived in Iran out of all places. So, good luck to my father. He has never got his money back. Uh, but I still like my uncle somehow. I don't know why he got me. I recently became a father. Give it up guys. 3 [applause] weeks in to be exact. And people ask me how is it like? And u I'm",true
3626.0,2026-09-21 20:09:19,@Mike-Alice-D-InWonderland,,heran,neutral,vader,,"places. So, good luck to my father. He has never got his money back. Uh, but I still like my uncle somehow. I don't know why he got me. I recently became a father. Give it up guys. 3 [applause] weeks in to be exact. And people ask me how is it like? And u I'm like don't do it. Okay. I think I think it's a it's a conspiracy",true
3628.0,2026-09-21 20:09:21,@JimboTheComic,,ITS MY JOB LUTES,neutral,vader,,"has never got his money back. Uh, but I still like my uncle somehow. I don't know why he got me. I recently became a father. Give it up guys. 3 [applause] weeks in to be exact. And people ask me how is it like? And u I'm like don't do it. Okay. I think I think it's a it's a conspiracy done by Big Baby",true
3635.0,2026-09-21 20:09:28,@JimboTheComic,,MY VOLUNTEER JOB ,neutral,vader,,"know why he got me. I recently became a father. Give it up guys. 3 [applause] weeks in to be exact. And people ask me how is it like? And u I'm like don't do it. Okay. I think I think it's a it's a conspiracy done by Big Baby trying to get us all to have more babies. Um yeah, it is it is awesome. It is awesome",true
3639.0,2026-09-21 20:09:32,@POOPURL,,5 ppl. ,neutral,vader,,"3 [applause] weeks in to be exact. And people ask me how is it like? And u I'm like don't do it. Okay. I think I think it's a it's a conspiracy done by Big Baby trying to get us all to have more babies. Um yeah, it is it is awesome. It is awesome just spending time with the little one.",true
